ticket_id,created_at,resolved_at,priority,category,agent,team,status,location,satisfaction_score,sla_target_hours,resolution_time_hours,SLA_breached
INC-100213,2026-01-15 08:00:00,2026-01-15 15:38:52.311787883,High,Access Request,Kevin Zhang,Network,Closed,Munich,3.6,24,7.65,False
INC-100559,2026-01-16 05:00:00,2026-01-18 14:06:35.302874107,Medium,Vpn,David Ross,Infrastructure,Resolved,Cologne,3.6,48,57.11,True
INC-100639,2026-01-16 06:00:00,2026-01-16 12:22:37.046907574,High,Software,Lina Schmitt,Service Desk,Resolved,Munich,4.0,24,6.38,False
INC-100261,2026-01-16 10:00:00,2026-01-18 18:24:38.142100042,Low,Vpn,Noah Fischer,Security,Resolved,Hamburg,4.7,72,56.41,False
INC-101133,2026-01-16 15:00:00,2026-01-17 20:47:12.755698995,Medium,Network,Marta Novak,Security,Resolved,Cologne,4.1,48,29.79,False
INC-100135,2026-01-16 18:00:00,,High,Email,Priya Sharma,Service Desk,Open,Remote,,24,,True
INC-100692,2026-01-16 19:00:00,2026-01-18 23:10:06.736502821,Medium,Software,Chris Miller,Applications,Resolved,Berlin,4.7,48,52.17,True
INC-100745,2026-01-16 20:00:00,2026-01-18 13:07:24.016446405,Low,Network,Olivia Reed,Network,Resolved,Frankfurt,4.1,72,41.12,False
INC-100071,2026-01-16 23:00:00,,Low,Software,Marco Klein,Service Desk,Pending,Frankfurt,,72,,True
INC-100105,2026-01-17 05:00:00,2026-01-17 22:19:25.660761091,Medium,Network,Lina Schmitt,Service Desk,Resolved,Remote,3.8,48,17.32,False
INC-100484,2026-01-17 05:00:00,2026-01-18 05:26:28.600949069,Medium,Email,Olivia Reed,Network,Closed,Remote,3.1,48,24.44,False
INC-100716,2026-01-17 19:00:00,,High,Onboarding,Emre Kaya,Applications,Open,Remote,,24,,True
INC-101012,2026-01-17 23:00:00,2026-01-19 12:59:37.276330106,Low,Onboarding,Marta Novak,Security,Resolved,Cologne,4.7,72,37.99,False
INC-100591,2026-01-18 04:00:00,2026-01-18 11:41:29.758607703,High,Network,Jonas Weber,Infrastructure,Resolved,Berlin,3.5,24,7.69,False
INC-100686,2026-01-18 05:00:00,,Low,Software,Kevin Zhang,Network,Open,Remote,,72,,True
INC-100860,2026-01-18 05:00:00,2026-01-18 09:55:37.755138717,Low,Hardware,David Ross,Infrastructure,Resolved,Munich,4.0,72,4.93,False
INC-100852,2026-01-18 08:00:00,2026-01-19 10:05:12.050749937,Medium,Software,Emre Kaya,Applications,Resolved,Berlin,3.8,48,26.09,False
INC-101087,2026-01-18 09:00:00,,Medium,Access Request,Nina Falk,Infrastructure,Open,Munich,,48,,True
INC-100596,2026-01-18 11:00:00,2026-01-19 02:03:10.690701849,Critical,Vpn,Alice Brown,Service Desk,Resolved,Munich,2.6,8,15.05,True
INC-101199,2026-01-18 15:00:00,2026-01-19 22:01:58.782297265,Low,Vpn,Chris Miller,Applications,Closed,Berlin,5.0,72,31.03,False
INC-100551,2026-01-18 17:00:00,2026-01-19 21:47:27.485587971,High,Access Request,Marco Klein,Service Desk,Resolved,Munich,4.0,24,28.79,True
INC-100428,2026-01-18 23:00:00,2026-01-20 02:51:23.300533671,High,Access Request,Jonas Weber,Infrastructure,Resolved,Munich,2.9,24,27.86,True
INC-100472,2026-01-19 01:00:00,2026-01-20 16:56:09.614828526,Medium,Network,Sofia Lang,Applications,Resolved,Munich,4.0,48,39.94,False
INC-100654,2026-01-19 01:00:00,2026-01-20 17:26:19.712236279,Low,Security Incident,Sofia Lang,Applications,Resolved,Munich,4.2,72,40.44,False
INC-100092,2026-01-19 03:00:00,2026-01-20 09:21:13.619076410,High,Email,Tim Bauer,Network,Resolved,Cologne,3.6,24,30.35,True
INC-100103,2026-01-19 04:00:00,,Critical,Onboarding,Lina Schmitt,Service Desk,Pending,Berlin,,8,,True
INC-100291,2026-01-19 19:00:00,2026-01-20 23:35:12.459911076,Medium,Software,Marco Klein,Service Desk,Resolved,Frankfurt,4.1,48,28.59,False
INC-101001,2026-01-19 23:00:00,2026-01-20 04:30:52.864072970,High,Vpn,Olivia Reed,Network,Resolved,Berlin,2.7,24,5.51,False
INC-100336,2026-01-19 23:00:00,2026-01-21 19:10:46.214472846,Medium,Network,Marco Klein,Service Desk,Resolved,Remote,4.5,48,44.18,False
INC-100837,2026-01-20 00:00:00,,Medium,Software,Lina Schmitt,Service Desk,In Progress,Hamburg,,48,,True
INC-100227,2026-01-20 01:00:00,2026-01-22 05:54:19.384317868,Medium,Security Incident,Sofia Lang,Applications,Resolved,Cologne,4.9,48,52.91,True
INC-100885,2026-01-21 04:00:00,,Critical,Hardware,Emre Kaya,Applications,In Progress,Remote,,8,,True
INC-100166,2026-01-21 08:00:00,2026-01-21 20:42:37.410532626,Medium,Access Request,Lina Schmitt,Service Desk,Resolved,Munich,3.9,48,12.71,False
INC-100514,2026-01-21 23:00:00,,Critical,Hardware,Tim Bauer,Network,In Progress,Munich,,8,,True
INC-100741,2026-01-22 02:00:00,,Low,Network,Lina Schmitt,Service Desk,Open,Berlin,,72,,True
INC-100867,2026-01-22 18:00:00,2026-01-23 11:13:01.491195066,Medium,Onboarding,Nina Falk,Infrastructure,Closed,Berlin,3.8,48,17.22,False
INC-100849,2026-01-22 19:00:00,2026-01-24 22:10:58.200122578,Low,Email,Emre Kaya,Applications,Resolved,Frankfurt,4.5,72,51.18,False
INC-100149,2026-01-23 04:00:00,2026-01-23 11:29:23.709834566,High,Access Request,Noah Fischer,Security,Resolved,Cologne,3.2,24,7.49,False
INC-101025,2026-01-23 06:00:00,2026-01-23 19:57:06.668375418,High,Vpn,David Ross,Infrastructure,Resolved,Berlin,4.0,24,13.95,False
INC-100028,2026-01-23 11:00:00,2026-01-24 10:18:10.582628469,High,Software,Alice Brown,Service Desk,Resolved,Remote,4.6,24,23.3,False
INC-100524,2026-01-23 22:00:00,2026-01-24 08:55:18.530541306,Medium,Access Request,Priya Sharma,Service Desk,Closed,Munich,3.1,48,10.92,False
INC-100794,2026-01-24 02:00:00,2026-01-27 08:57:43.617375838,Low,Access Request,Lina Schmitt,Service Desk,Resolved,Hamburg,3.2,72,78.96,True
INC-100433,2026-01-24 05:00:00,2026-01-25 14:00:26.073823814,Critical,Access Request,David Ross,Infrastructure,Resolved,Munich,3.9,8,33.01,True
INC-100605,2026-01-24 06:00:00,,Critical,Security Incident,Lina Schmitt,Service Desk,Open,Berlin,,8,,True
INC-100302,2026-01-24 07:00:00,2026-01-24 12:25:25.944446723,Medium,Access Request,Alice Brown,Service Desk,Resolved,Berlin,4.4,48,5.42,False
INC-101040,2026-01-24 12:00:00,2026-01-25 21:28:39.177166992,High,Access Request,Noah Fischer,Security,Closed,Frankfurt,3.6,24,33.48,True
INC-100038,2026-01-24 15:00:00,,Low,Software,Sofia Lang,Applications,In Progress,Berlin,,72,,True
INC-100553,2026-01-24 18:00:00,2026-01-27 01:53:45.301477406,Medium,Hardware,Priya Sharma,Service Desk,Resolved,Hamburg,2.9,48,55.9,True
INC-100482,2026-01-25 01:00:00,2026-01-26 01:40:22.303511307,High,Hardware,Olivia Reed,Network,Resolved,Munich,3.7,24,24.67,True
INC-100334,2026-01-25 03:00:00,2026-01-28 06:03:31.385535673,Low,Onboarding,Noah Fischer,Security,Resolved,Remote,4.6,72,75.06,True
INC-100545,2026-01-25 10:00:00,2026-01-25 17:49:54.008108082,Medium,Email,Jonas Weber,Infrastructure,Resolved,Berlin,4.1,48,7.83,False
INC-100388,2026-01-25 11:00:00,,Critical,Network,Lina Schmitt,Service Desk,In Progress,Remote,,8,,True
INC-100090,2026-01-25 17:00:00,2026-01-26 12:34:06.447314751,High,Software,Emre Kaya,Applications,Closed,Cologne,3.4,24,19.57,False
INC-100084,2026-01-25 20:00:00,2026-01-26 03:53:29.954616588,High,Email,David Ross,Infrastructure,Resolved,Munich,4.6,24,7.89,False
INC-100101,2026-01-25 20:00:00,2026-01-26 07:10:31.804306350,Critical,Network,Lina Schmitt,Service Desk,Resolved,Berlin,3.6,8,11.18,True
INC-100582,2026-01-26 00:00:00,,High,Hardware,Lina Schmitt,Service Desk,Pending,Frankfurt,,24,,True
INC-100611,2026-01-26 02:00:00,2026-01-27 03:03:03.179264498,Medium,Email,Noah Fischer,Security,Resolved,Remote,4.2,48,25.05,False
INC-101097,2026-01-26 12:00:00,,Medium,Vpn,Marco Klein,Service Desk,Pending,Hamburg,,48,,True
INC-101080,2026-01-26 17:00:00,2026-01-27 16:21:18.811142264,Medium,Access Request,Jonas Weber,Infrastructure,Closed,Munich,4.5,48,23.36,False
INC-100816,2026-01-26 20:00:00,2026-01-28 14:53:28.211532367,Medium,Software,Marta Novak,Security,Resolved,Berlin,5.0,48,42.89,False
INC-100589,2026-01-26 21:00:00,2026-01-28 00:21:20.347202339,High,Email,Alice Brown,Service Desk,Resolved,Remote,3.9,24,27.36,True
INC-101016,2026-01-26 23:00:00,2026-01-29 02:13:44.726484216,Medium,Network,Lina Schmitt,Service Desk,Resolved,Berlin,3.7,48,51.23,True
INC-100868,2026-01-27 02:00:00,2026-01-28 12:47:49.994562323,Medium,Access Request,Alice Brown,Service Desk,Resolved,Remote,3.6,48,34.8,False
INC-101086,2026-01-27 09:00:00,2026-01-28 22:43:12.576734489,High,Hardware,Priya Sharma,Service Desk,Resolved,Remote,3.4,24,37.72,True
INC-100019,2026-01-27 12:00:00,,Medium,Software,Marco Klein,Service Desk,Pending,Berlin,,48,,True
INC-100963,2026-01-27 15:00:00,2026-01-28 16:27:28.319004995,Medium,Access Request,Tim Bauer,Network,Resolved,Frankfurt,4.3,48,25.46,False
INC-101125,2026-01-27 17:00:00,2026-01-28 03:18:44.880727479,Critical,Access Request,Jonas Weber,Infrastructure,Resolved,Munich,2.9,8,10.31,True
INC-100459,2026-01-27 18:00:00,2026-01-29 21:09:04.209106503,Low,Access Request,Sofia Lang,Applications,Closed,Frankfurt,4.6,72,51.15,False
INC-100513,2026-01-27 19:00:00,2026-01-28 18:45:50.957723290,Critical,Software,Chris Miller,Applications,Closed,Frankfurt,3.1,8,23.76,True
INC-100093,2026-01-28 00:00:00,2026-01-28 19:07:12.469203792,High,Network,Alice Brown,Service Desk,Resolved,Munich,4.2,24,19.12,False
INC-101024,2026-01-28 01:00:00,2026-01-28 16:10:20.244412250,High,Vpn,Lina Schmitt,Service Desk,Resolved,Remote,2.8,24,15.17,False
INC-101093,2026-01-28 07:00:00,,High,Network,Alice Brown,Service Desk,In Progress,Remote,,24,,True
INC-100590,2026-01-28 10:00:00,2026-01-28 19:58:13.214439242,Medium,Access Request,Sofia Lang,Applications,Closed,Hamburg,5.0,48,9.97,False
INC-101126,2026-01-28 11:00:00,2026-01-30 10:20:56.277749598,Low,Network,Lina Schmitt,Service Desk,Resolved,Remote,4.3,72,47.35,False
INC-101144,2026-01-28 16:00:00,2026-01-30 00:12:15.674707432,Medium,Hardware,Kevin Zhang,Network,Closed,Frankfurt,4.9,48,32.2,False
INC-100723,2026-01-28 19:00:00,2026-01-29 01:25:14.591277332,High,Software,Marco Klein,Service Desk,Resolved,Cologne,3.6,24,6.42,False
INC-100361,2026-01-28 22:00:00,,Medium,Software,Jonas Weber,Infrastructure,Pending,Berlin,,48,,True
INC-100865,2026-01-29 01:00:00,,Critical,Software,Sofia Lang,Applications,In Progress,Hamburg,,8,,True
INC-100775,2026-01-29 02:00:00,2026-01-29 10:30:51.437664153,High,Network,Olivia Reed,Network,Closed,Hamburg,3.2,24,8.51,False
INC-100477,2026-01-29 06:00:00,2026-01-29 20:14:12.005731755,High,Network,Emre Kaya,Applications,Resolved,Frankfurt,2.8,24,14.24,False
INC-101163,2026-01-29 12:00:00,2026-01-31 05:48:11.687652226,High,Access Request,Priya Sharma,Service Desk,Resolved,Berlin,3.5,24,41.8,True
INC-100650,2026-01-29 15:00:00,,High,Network,Kevin Zhang,Network,Open,Hamburg,,24,,True
INC-100856,2026-01-29 20:00:00,2026-01-31 13:33:59.751058924,Low,Onboarding,Marco Klein,Service Desk,Resolved,Remote,3.8,72,41.57,False
INC-100297,2026-01-29 22:00:00,2026-01-30 13:21:34.557638107,High,Access Request,Priya Sharma,Service Desk,Resolved,Berlin,3.7,24,15.36,False
INC-101158,2026-01-30 01:00:00,2026-01-30 15:51:01.426330827,Low,Access Request,Olivia Reed,Network,Resolved,Berlin,4.1,72,14.85,False
INC-101007,2026-01-30 01:00:00,2026-01-31 15:13:11.376097478,Medium,Software,Olivia Reed,Network,Resolved,Remote,4.1,48,38.22,False
INC-100780,2026-01-30 03:00:00,,Critical,Onboarding,Jonas Weber,Infrastructure,In Progress,Hamburg,,8,,True
INC-100560,2026-01-30 06:00:00,,Medium,Access Request,Marta Novak,Security,In Progress,Munich,,48,,True
INC-100882,2026-01-30 06:00:00,2026-02-01 00:47:30.023018296,High,Onboarding,Lina Schmitt,Service Desk,Closed,Munich,3.8,24,42.79,True
INC-101150,2026-01-30 11:00:00,2026-01-31 19:21:58.252940300,Medium,Onboarding,Nina Falk,Infrastructure,Resolved,Munich,5.0,48,32.37,False
INC-100146,2026-01-30 19:00:00,,Medium,Onboarding,Nina Falk,Infrastructure,In Progress,Munich,,48,,True
INC-101127,2026-01-30 23:00:00,2026-01-31 05:55:22.582067864,Medium,Email,Nina Falk,Infrastructure,Closed,Munich,4.5,48,6.92,False
INC-100643,2026-01-31 00:00:00,2026-02-01 05:09:09.092710940,High,Hardware,Jonas Weber,Infrastructure,Resolved,Remote,3.9,24,29.15,True
INC-100835,2026-01-31 01:00:00,2026-01-31 10:01:14.036926725,Medium,Network,Lina Schmitt,Service Desk,Closed,Munich,3.8,48,9.02,False
INC-100125,2026-01-31 05:00:00,2026-02-02 13:01:40.435687786,Low,Hardware,Marco Klein,Service Desk,Resolved,Munich,3.8,72,56.03,False
INC-100151,2026-01-31 08:00:00,2026-02-04 07:26:53.932685907,Low,Vpn,Alice Brown,Service Desk,Resolved,Munich,4.1,72,95.45,True
INC-101042,2026-01-31 13:00:00,2026-02-01 13:28:54.928756264,High,Software,Marco Klein,Service Desk,Resolved,Remote,3.8,24,24.48,True
INC-100232,2026-01-31 14:00:00,,Low,Network,Chris Miller,Applications,In Progress,Berlin,,72,,True
INC-100610,2026-01-31 19:00:00,2026-02-01 22:57:23.172249807,Low,Vpn,Nina Falk,Infrastructure,Closed,Remote,4.5,72,27.96,False
INC-100037,2026-01-31 23:00:00,2026-02-02 03:02:03.699352814,Medium,Access Request,Chris Miller,Applications,Resolved,Remote,4.1,48,28.03,False
INC-100006,2026-02-01 01:00:00,2026-02-01 14:49:47.384565363,High,Email,Marta Novak,Security,Closed,Cologne,3.9,24,13.83,False
INC-100668,2026-02-01 13:00:00,2026-02-02 08:07:39.866658390,Low,Network,Olivia Reed,Network,Resolved,Munich,4.4,72,19.13,False
INC-100829,2026-02-02 05:00:00,2026-02-02 12:52:44.195235828,Critical,Hardware,Noah Fischer,Security,Closed,Hamburg,3.4,8,7.88,False
INC-100427,2026-02-02 10:00:00,,Low,Email,Tim Bauer,Network,Open,Cologne,,72,,True
INC-100504,2026-02-03 04:00:00,2026-02-04 11:34:14.709868618,Medium,Software,Marta Novak,Security,Resolved,Remote,3.9,48,31.57,False
INC-100492,2026-02-03 06:00:00,2026-02-06 17:57:41.342852895,Low,Email,Sofia Lang,Applications,Resolved,Frankfurt,4.6,72,83.96,True
INC-101023,2026-02-03 10:00:00,2026-02-04 02:28:52.655691316,Medium,Access Request,Noah Fischer,Security,Resolved,Cologne,4.0,48,16.48,False
INC-100921,2026-02-04 10:00:00,2026-02-06 21:14:28.290951257,Low,Network,Marco Klein,Service Desk,Closed,Munich,3.4,72,59.24,False
INC-100396,2026-02-04 21:00:00,,High,Security Incident,Jonas Weber,Infrastructure,Pending,Frankfurt,,24,,True
INC-100558,2026-02-05 00:00:00,,High,Network,Lina Schmitt,Service Desk,Pending,Berlin,,24,,True
INC-100781,2026-02-05 16:00:00,,Low,Access Request,David Ross,Infrastructure,In Progress,Berlin,,72,,True
INC-100812,2026-02-06 00:00:00,2026-02-06 16:37:18.971532951,Low,Security Incident,Kevin Zhang,Network,Resolved,Cologne,4.6,72,16.62,False
INC-101141,2026-02-06 11:00:00,2026-02-07 06:46:05.576291165,Medium,Vpn,Alice Brown,Service Desk,Resolved,Remote,4.5,48,19.77,False
INC-100517,2026-02-06 14:00:00,2026-02-07 02:07:34.372785252,Medium,Hardware,Lina Schmitt,Service Desk,Resolved,Remote,3.2,48,12.13,False
INC-100904,2026-02-07 04:00:00,2026-02-08 20:51:31.371965931,Medium,Security Incident,Jonas Weber,Infrastructure,Closed,Berlin,4.6,48,40.86,False
INC-101004,2026-02-07 17:00:00,2026-02-08 09:14:47.472742617,Low,Network,Marta Novak,Security,Resolved,Frankfurt,4.4,72,16.25,False
INC-100375,2026-02-07 17:00:00,,Medium,Software,Lina Schmitt,Service Desk,Open,Munich,,48,,True
INC-100035,2026-02-08 02:00:00,2026-02-08 08:52:49.210017723,Critical,Hardware,Alice Brown,Service Desk,Resolved,Cologne,3.7,8,6.88,False
INC-100565,2026-02-08 09:00:00,2026-02-09 20:22:03.725286247,Critical,Email,Marco Klein,Service Desk,Resolved,Cologne,3.8,8,35.37,True
INC-100362,2026-02-08 18:00:00,2026-02-09 17:36:09.071287234,Medium,Hardware,Nina Falk,Infrastructure,Resolved,Remote,4.3,48,23.6,False
INC-100358,2026-02-09 00:00:00,2026-02-10 19:21:06.871289223,Medium,Hardware,Nina Falk,Infrastructure,Closed,Hamburg,4.5,48,43.35,False
INC-100389,2026-02-09 01:00:00,2026-02-10 14:12:24.064584728,Medium,Hardware,Jonas Weber,Infrastructure,Closed,Remote,5.0,48,37.21,False
INC-100048,2026-02-09 08:00:00,2026-02-09 16:49:39.951038933,Medium,Network,Nina Falk,Infrastructure,Resolved,Munich,4.4,48,8.83,False
INC-100364,2026-02-09 10:00:00,,Medium,Software,Marco Klein,Service Desk,Open,Remote,,48,,True
INC-100579,2026-02-09 10:00:00,2026-02-10 12:51:14.594256514,High,Access Request,Marco Klein,Service Desk,Resolved,Berlin,3.0,24,26.85,True
INC-100304,2026-02-10 01:00:00,2026-02-10 11:01:24.501047891,Critical,Vpn,Jonas Weber,Infrastructure,Resolved,Cologne,2.7,8,10.02,True
INC-100828,2026-02-10 06:00:00,2026-02-10 15:45:48.323536428,Medium,Software,Lina Schmitt,Service Desk,Resolved,Munich,3.9,48,9.76,False
INC-100095,2026-02-10 12:00:00,,Medium,Software,Tim Bauer,Network,Open,Remote,,48,,True
INC-100740,2026-02-10 14:00:00,2026-02-11 12:56:33.142341138,Medium,Network,Nina Falk,Infrastructure,Resolved,Hamburg,3.9,48,22.94,False
INC-100179,2026-02-11 03:00:00,,Low,Email,Marta Novak,Security,In Progress,Remote,,72,,True
INC-100220,2026-02-11 14:00:00,2026-02-11 21:14:58.734496366,Medium,Software,Alice Brown,Service Desk,Resolved,Berlin,4.6,48,7.25,False
INC-100592,2026-02-11 15:00:00,2026-02-13 16:15:10.219067916,Medium,Email,Jonas Weber,Infrastructure,Resolved,Cologne,4.0,48,49.25,True
INC-101037,2026-02-11 16:00:00,2026-02-13 00:36:12.730630921,Medium,Network,David Ross,Infrastructure,Resolved,Hamburg,3.6,48,32.6,False
INC-100067,2026-02-12 07:00:00,2026-02-13 17:17:44.523859647,Medium,Vpn,Noah Fischer,Security,Resolved,Remote,3.0,48,34.3,False
INC-100345,2026-02-12 07:00:00,2026-02-14 16:52:02.789199158,Medium,Software,David Ross,Infrastructure,Resolved,Cologne,4.3,48,57.87,True
INC-101108,2026-02-12 16:00:00,2026-02-13 20:44:33.518260619,High,Access Request,Nina Falk,Infrastructure,Resolved,Berlin,4.2,24,28.74,True
INC-100202,2026-02-13 01:00:00,2026-02-14 12:43:35.178668556,High,Software,Alice Brown,Service Desk,Closed,Berlin,3.2,24,35.73,True
INC-100843,2026-02-13 06:00:00,2026-02-14 00:40:51.947285248,Medium,Network,Lina Schmitt,Service Desk,Resolved,Berlin,3.9,48,18.68,False
INC-101154,2026-02-13 07:00:00,2026-02-14 01:17:30.793458317,Medium,Onboarding,Marta Novak,Security,Closed,Berlin,3.0,48,18.29,False
INC-100840,2026-02-13 13:00:00,,Medium,Hardware,Kevin Zhang,Network,Open,Frankfurt,,48,,True
INC-100943,2026-02-14 07:00:00,2026-02-15 00:10:18.498997426,Low,Hardware,David Ross,Infrastructure,Resolved,Remote,4.3,72,17.17,False
INC-100529,2026-02-14 15:00:00,2026-02-15 10:55:10.645250622,High,Network,Emre Kaya,Applications,Closed,Remote,4.3,24,19.92,False
INC-100324,2026-02-14 20:00:00,,High,Hardware,Emre Kaya,Applications,Open,Remote,,24,,True
INC-100642,2026-02-14 22:00:00,2026-02-17 06:42:49.088289891,Low,Hardware,Priya Sharma,Service Desk,Resolved,Berlin,3.6,72,56.71,False
INC-101170,2026-02-15 03:00:00,2026-02-16 20:12:58.256864691,Medium,Hardware,Marta Novak,Security,Resolved,Remote,4.9,48,41.22,False
INC-100153,2026-02-15 05:00:00,2026-02-17 15:41:37.356826551,Medium,Email,Marco Klein,Service Desk,Closed,Munich,4.6,48,58.69,True
INC-100804,2026-02-15 10:00:00,2026-02-18 10:09:41.501952627,Low,Email,Priya Sharma,Service Desk,Resolved,Berlin,4.5,72,72.16,True
INC-101103,2026-02-15 13:00:00,2026-02-17 12:33:11.438601590,Medium,Access Request,Jonas Weber,Infrastructure,Closed,Frankfurt,4.3,48,47.55,False
INC-100669,2026-02-15 13:00:00,2026-02-16 09:26:31.874201376,Medium,Network,David Ross,Infrastructure,Resolved,Munich,3.8,48,20.44,False
INC-100715,2026-02-15 19:00:00,2026-02-16 01:04:16.067061728,High,Hardware,Priya Sharma,Service Desk,Resolved,Hamburg,3.5,24,6.07,False
INC-101081,2026-02-15 21:00:00,,Medium,Hardware,Noah Fischer,Security,Pending,Cologne,,48,,True
INC-100969,2026-02-15 21:00:00,2026-02-17 08:55:32.223044261,Medium,Onboarding,David Ross,Infrastructure,Resolved,Frankfurt,4.6,48,35.93,False
INC-100530,2026-02-16 00:00:00,2026-02-16 17:54:22.403366165,Medium,Software,Kevin Zhang,Network,Resolved,Berlin,3.9,48,17.91,False
INC-101006,2026-02-16 01:00:00,2026-02-19 00:04:18.249205646,Low,Hardware,Lina Schmitt,Service Desk,Resolved,Cologne,5.0,72,71.07,False
INC-100733,2026-02-16 04:00:00,,Medium,Email,Jonas Weber,Infrastructure,Open,Cologne,,48,,True
INC-100061,2026-02-16 09:00:00,,Medium,Network,Lina Schmitt,Service Desk,Pending,Cologne,,48,,True
INC-100527,2026-02-16 14:00:00,,Low,Hardware,Jonas Weber,Infrastructure,Open,Remote,,72,,True
INC-100452,2026-02-16 22:00:00,,Medium,Security Incident,Lina Schmitt,Service Desk,Open,Remote,,48,,True
INC-100586,2026-02-16 23:00:00,,High,Email,Marta Novak,Security,In Progress,Munich,,24,,True
INC-100264,2026-02-17 00:00:00,,Medium,Access Request,Emre Kaya,Applications,Pending,Berlin,,48,,True
INC-101067,2026-02-17 03:00:00,2026-02-19 06:46:15.905764184,Medium,Software,Olivia Reed,Network,Resolved,Munich,4.1,48,51.77,True
INC-100577,2026-02-17 04:00:00,2026-02-18 08:31:33.724558015,High,Onboarding,David Ross,Infrastructure,Resolved,Cologne,3.3,24,28.53,True
INC-100499,2026-02-17 08:00:00,2026-02-18 19:29:15.668806200,Medium,Access Request,Kevin Zhang,Network,Resolved,Frankfurt,3.3,48,35.49,False
INC-100024,2026-02-17 10:00:00,2026-02-19 14:54:33.419073467,Medium,Network,Jonas Weber,Infrastructure,Resolved,Berlin,4.1,48,52.91,True
INC-100438,2026-02-17 14:00:00,2026-02-18 13:58:37.816612530,Medium,Software,Jonas Weber,Infrastructure,Closed,Frankfurt,4.1,48,23.98,False
INC-100421,2026-02-17 14:00:00,2026-02-18 19:25:14.400973687,High,Software,Olivia Reed,Network,Resolved,Cologne,1.9,24,29.42,True
INC-101182,2026-02-17 14:00:00,2026-02-17 22:06:30.775905350,Low,Hardware,Noah Fischer,Security,Closed,Frankfurt,4.4,72,8.11,False
INC-100862,2026-02-17 16:00:00,2026-02-18 16:19:27.698658784,Low,Software,Sofia Lang,Applications,Resolved,Berlin,4.1,72,24.32,False
INC-100722,2026-02-18 11:00:00,2026-02-19 20:13:07.364898322,Medium,Network,Nina Falk,Infrastructure,Resolved,Munich,4.5,48,33.22,False
INC-100693,2026-02-18 12:00:00,2026-02-21 18:17:34.709226767,Low,Access Request,Chris Miller,Applications,Resolved,Frankfurt,3.9,72,78.29,True
INC-101143,2026-02-18 12:00:00,,Low,Security Incident,Marco Klein,Service Desk,In Progress,Remote,,72,,True
INC-100470,2026-02-18 22:00:00,2026-02-19 07:25:05.128933273,Critical,Onboarding,Nina Falk,Infrastructure,Resolved,Berlin,3.6,8,9.42,True
INC-100491,2026-02-18 23:00:00,2026-02-21 09:57:06.124515569,Medium,Vpn,Priya Sharma,Service Desk,Resolved,Remote,4.3,48,58.95,True
INC-100409,2026-02-19 05:00:00,2026-02-21 18:55:35.296087106,Medium,Access Request,Marta Novak,Security,Resolved,Berlin,4.8,48,61.93,True
INC-100348,2026-02-19 15:00:00,2026-02-22 13:27:42.783388865,Medium,Vpn,Olivia Reed,Network,Resolved,Remote,4.2,48,70.46,True
INC-100680,2026-02-19 15:00:00,2026-02-20 07:09:41.068423461,Low,Vpn,Sofia Lang,Applications,Resolved,Remote,4.3,72,16.16,False
INC-100764,2026-02-19 16:00:00,2026-02-22 21:41:02.970044799,Low,Network,Priya Sharma,Service Desk,Resolved,Frankfurt,3.9,72,77.68,True
INC-100754,2026-02-19 16:00:00,,High,Vpn,Priya Sharma,Service Desk,Pending,Munich,,24,,True
INC-100382,2026-02-19 20:00:00,,High,Vpn,Marta Novak,Security,Open,Remote,,24,,True
INC-100286,2026-02-20 01:00:00,2026-02-22 04:50:14.665473320,Medium,Hardware,Jonas Weber,Infrastructure,Resolved,Berlin,4.5,48,51.84,True
INC-100181,2026-02-20 03:00:00,2026-02-20 12:12:52.449202794,Critical,Onboarding,Lina Schmitt,Service Desk,Resolved,Cologne,3.7,8,9.21,True
INC-100319,2026-02-20 07:00:00,,Low,Access Request,Priya Sharma,Service Desk,Open,Berlin,,72,,True
INC-100081,2026-02-20 16:00:00,2026-02-23 05:12:19.155684544,Low,Network,Lina Schmitt,Service Desk,Resolved,Berlin,3.3,72,61.21,False
INC-100936,2026-02-20 17:00:00,2026-02-22 10:51:45.871249800,Medium,Software,David Ross,Infrastructure,Resolved,Munich,2.8,48,41.86,False
INC-101109,2026-02-20 18:00:00,2026-02-21 00:35:29.459622529,High,Onboarding,Olivia Reed,Network,Resolved,Frankfurt,3.0,24,6.59,False
INC-100926,2026-02-22 01:00:00,2026-02-25 02:32:57.714184503,Medium,Email,Marco Klein,Service Desk,Resolved,Berlin,4.0,48,73.55,True
INC-100694,2026-02-22 01:00:00,2026-02-23 12:07:29.329731529,Medium,Onboarding,Lina Schmitt,Service Desk,Resolved,Frankfurt,4.0,48,35.12,False
INC-100383,2026-02-22 10:00:00,,High,Onboarding,Noah Fischer,Security,Open,Hamburg,,24,,True
INC-100949,2026-02-22 11:00:00,,High,Software,Alice Brown,Service Desk,In Progress,Hamburg,,24,,True
INC-100571,2026-02-22 17:00:00,2026-02-23 04:05:44.351686960,High,Software,David Ross,Infrastructure,Closed,Hamburg,4.7,24,11.1,False
INC-100640,2026-02-22 17:00:00,2026-02-24 20:53:11.164028151,Medium,Email,Lina Schmitt,Service Desk,Resolved,Hamburg,3.9,48,51.89,True
INC-100763,2026-02-22 18:00:00,2026-02-24 07:43:09.626487055,Low,Email,Sofia Lang,Applications,Resolved,Munich,4.0,72,37.72,False
